"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,4,12,24,5,2010-12-24,"AA",19805,"AA","N597AA",399,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,14771,1477101,32457,"SFO","San Francisco, CA","CA",6,"California",91,1545,1554,9,9,0,0,"1500-1559",14,1608,1725,6,1745,1731,-14,0,0,-1,"1700-1759",0,"",0,240,217,197,1,1464,6,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,23,4,2010-12-23,"AA",19805,"AA","N505AA",1287,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,13891,1389101,32575,"ONT","Ontario, CA","CA",6,"California",91,940,940,0,0,0,0,"0900-0959",11,951,1035,5,1050,1040,-10,0,0,-1,"1000-1059",0,"",0,190,180,164,1,1188,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,8,3,2010-12-08,"MQ",20398,"MQ","N628MQ",2748,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,11996,1199602,31871,"GSP","Greer, SC","SC",45,"South Carolina",37,755,752,-3,0,0,-1,"0700-0759",21,813,1107,4,1100,1111,11,11,0,0,"1100-1159",0,"",0,125,139,114,1,862,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,4,6,2010-12-04,"AA",19805,"AA","N3GKAA",1134,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,11697,1169702,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,2000,2002,2,2,0,0,"2000-2059",15,2017,2327,7,2335,2334,-1,0,0,-1,"2300-2359",0,"",0,155,152,130,1,1119,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,24,5,2010-12-24,"AA",19805,"AA","N4XYAA",1701,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,14679,1467902,33570,"SAN","San Diego, CA","CA",6,"California",91,1405,1418,13,13,0,0,"1400-1459",19,1437,1513,3,1515,1516,1,1,0,0,"1500-1559",0,"",0,190,178,156,1,1171,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,12,7,2010-12-12,"CO",19704,"CO","N17614",807,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,12266,1226602,31453,"IAH","Houston, TX","TX",48,"Texas",74,1520,1517,-3,0,0,-1,"1500-1559",13,1530,1608,8,1630,1616,-14,0,0,-1,"1600-1659",0,"",0,70,59,38,1,224,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,31,5,2010-12-31,"AA",19805,"AA","N3GGAA",349,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,14908,1490802,32575,"SNA","Santa Ana, CA","CA",6,"California",91,1920,1955,35,35,1,2,"1900-1959",10,2005,2104,6,2035,2110,35,35,1,2,"2000-2059",0,"",0,195,195,179,1,1205,5,29,0,0,0,6,NA,NA,NA
2010,4,12,4,6,2010-12-04,"AA",19805,"AA","N3GKAA",1134,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,11697,1169702,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,2000,2002,2,2,0,0,"2000-2059",15,2017,2327,7,2335,2334,-1,0,0,-1,"2300-2359",0,"",0,155,152,130,1,1119,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,3,5,2010-12-03,"AA",19805,"AA","N4WWAA",1747,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,14831,1483102,32457,"SJC","San Jose, CA","CA",6,"California",91,1725,1724,-1,0,0,-1,"1700-1759",11,1735,1858,4,1915,1902,-13,0,0,-1,"1900-1959",0,"",0,230,218,203,1,1439,6,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,13,1,2010-12-13,"AA",19805,"AA","N202AA",890,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,15016,1501602,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1130,1151,21,21,1,1,"1100-1159",9,1200,1324,4,1305,1328,23,23,1,1,"1300-1359",0,"",0,95,97,84,1,551,3,6,0,2,0,15,NA,NA,NA
