"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,4,11,16,2,2010-11-16,"9E",20363,"9E","88289E",3764,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,15070,1507001,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",36,"New York",22,1405,1400,-5,0,0,-1,"1400-1459",24,1424,1537,4,1549,1541,-8,0,0,-1,"1500-1559",0,"",0,104,101,73,1,479,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,30,2,2010-11-30,"DL",19790,"DL","N343NB",1772,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,12478,1247801,31703,"JFK","New York, NY","NY",36,"New York",22,1720,1806,46,46,1,3,"1700-1759",30,1836,1953,12,1920,2005,45,45,1,3,"1900-1959",0,"",0,120,119,77,1,508,3,6,0,21,0,18,NA,NA,NA
2010,4,11,1,1,2010-11-01,"DL",19790,"DL","N760NC",2037,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,13198,1319801,33198,"MCI","Kansas City, MO","MO",29,"Missouri",64,1515,1515,0,0,0,0,"1500-1559",10,1525,1602,5,1626,1607,-19,0,0,-2,"1600-1659",0,"",0,131,112,97,1,629,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,4,4,2010-11-04,"DL",19790,"DL","N345NW",1411,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1155,1211,16,16,1,1,"1100-1159",13,1224,1250,6,1305,1256,-9,0,0,-1,"1300-1359",0,"",0,190,165,146,1,1123,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,1,1,2010-11-01,"XE",20374,"XE","N16987",3018,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,11618,1161801,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,930,922,-8,0,0,-1,"0900-0959",12,934,1045,6,1110,1051,-19,0,0,-2,"1100-1159",0,"",0,100,89,71,1,487,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,12,5,2010-11-12,"9E",20363,"9E","86239E",3848,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,10599,1059903,30599,"BHM","Birmingham, AL","AL",1,"Alabama",51,1935,1940,5,5,0,0,"1900-1959",22,2002,2033,9,2042,2042,0,0,0,0,"2000-2059",0,"",0,127,122,91,1,625,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,11,4,2010-11-11,"DL",19790,"DL","N401EA",1836,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,10821,1082103,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1545,1543,-2,0,0,-1,"1500-1559",20,1603,1709,31,1729,1740,11,11,0,0,"1700-1759",0,"",0,104,117,66,1,408,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,2,2,2010-11-02,"9E",20363,"9E","80309E",4162,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,14576,1457602,34576,"ROC","Rochester, NY","NY",36,"New York",22,1730,1727,-3,0,0,-1,"1700-1759",16,1743,1826,3,1849,1829,-20,0,0,-2,"1800-1859",0,"",0,79,62,43,1,296,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,6,6,2010-11-06,"DL",19790,"DL","N507US",2603,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,11697,1169702,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1955,2000,5,5,0,0,"1900-1959",23,2023,2238,5,2259,2243,-16,0,0,-2,"2200-2259",0,"",0,184,163,135,1,1127,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,10,3,2010-11-10,"OH",20417,"OH","N966CA",6681,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,10469,1046901,30469,"AZO","Kalamazoo, MI","MI",26,"Michigan",43,1725,1725,0,0,0,0,"1700-1759",17,1742,1808,1,1821,1809,-12,0,0,-1,"1800-1859",0,"",0,56,44,26,1,113,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,25,4,2010-11-25,"9E",20363,"9E","88399E",3755,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,14633,1463302,32547,"RST","Rochester, MN","MN",27,"Minnesota",63,835,829,-6,0,0,-1,"0800-0859",9,838,858,4,924,902,-22,0,0,-2,"0900-0959",0,"",0,109,93,80,1,477,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,17,3,2010-11-17,"DL",19790,"DL","N664DN",2177,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,14635,1463501,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1225,1220,-5,0,0,-1,"1200-1259",18,1238,1515,5,1518,1520,2,2,0,0,"1500-1559",0,"",0,173,180,157,1,1085,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,23,2,2010-11-23,"9E",20363,"9E","87949E",4256,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,11537,1153701,31537,"ELM","Elmira/Corning, NY","NY",36,"New York",22,1355,1352,-3,0,0,-1,"1300-1359",13,1405,1455,4,1513,1459,-14,0,0,-1,"1500-1559",0,"",0,78,67,50,1,331,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,3,3,2010-11-03,"9E",20363,"9E","85249E",3976,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,15380,1538001,35380,"TVC","Traverse City, MI","MI",26,"Michigan",43,2135,2128,-7,0,0,-1,"2100-2159",15,2143,2225,3,2244,2228,-16,0,0,-2,"2200-2259",0,"",0,69,60,42,1,207,1,NA,NA,NA,NA,NA,NA,NA,NA
