"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,1,1,8,5,2010-01-08,"OO",20304,"OO","N744SK",6570,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,12217,1221701,30255,"HSV","Huntsville, AL","AL",1,"Alabama",51,1040,1139,59,59,1,3,"1000-1059",10,1149,1448,5,1407,1453,46,46,1,3,"1400-1459",0,"",0,147,134,119,1,1048,5,46,0,0,0,0,NA,NA,NA
2010,1,1,14,4,2010-01-14,"UA",19977,"UA","N576UA",9,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,14679,1467902,33570,"SAN","San Diego, CA","CA",6,"California",91,2055,2053,-2,0,0,-1,"2000-2059",16,2109,2157,3,2218,2200,-18,0,0,-2,"2200-2259",0,"",0,143,127,108,1,853,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,1,2,6,2010-01-02,"WN",19393,"WN","N704SW",3035,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,10693,1069301,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1035,1103,28,28,1,1,"1000-1059",21,1124,1420,5,1405,1425,20,20,1,1,"1400-1459",0,"",0,150,142,116,1,1013,5,0,0,0,20,0,NA,NA,NA
2010,1,1,17,7,2010-01-17,"UA",19977,"UA","N552UA",741,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,14771,1477101,32457,"SFO","San Francisco, CA","CA",6,"California",91,824,821,-3,0,0,-1,"0800-0859",37,858,1028,9,1008,1037,29,29,1,1,"1000-1059",0,"",0,164,196,150,1,967,4,0,0,29,0,0,NA,NA,NA
2010,1,1,20,3,2010-01-20,"UA",19977,"UA","N493UA",414,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,13851,1385102,33851,"OKC","Oklahoma City, OK","OK",40,"Oklahoma",73,1940,2204,144,144,1,9,"1900-1959",12,2216,25,3,2206,28,142,142,1,9,"2200-2259",0,"",0,86,84,69,1,495,2,0,0,0,0,142,NA,NA,NA
2010,1,1,8,5,2010-01-08,"UA",19977,"UA","N474UA",125,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,12892,1289201,32575,"LAX","Los Angeles, CA","CA",6,"California",91,728,803,35,35,1,2,"0700-0759",15,818,911,7,901,918,17,17,1,1,"0900-0959",0,"",0,153,135,113,1,862,4,17,0,0,0,0,NA,NA,NA
2010,1,1,2,6,2010-01-02,"WN",19393,"WN","N263WN",640,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,14771,1477101,32457,"SFO","San Francisco, CA","CA",6,"California",91,900,1001,61,61,1,4,"0900-0959",22,1023,1155,4,1055,1159,64,64,1,4,"1000-1059",0,"",0,175,178,152,1,967,4,0,0,54,0,10,NA,NA,NA
2010,1,1,28,4,2010-01-28,"UA",19977,"UA","N429UA",295,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,14570,1457001,34570,"RNO","Reno, NV","NV",32,"Nevada",85,1117,1114,-3,0,0,-1,"1100-1159",10,1124,1214,5,1239,1219,-20,0,0,-2,"1200-1259",0,"",0,142,125,110,1,804,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,1,12,2,2010-01-12,"CO",19704,"CO","N77296",529,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,11618,1161801,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1805,1810,5,5,0,0,"1800-1859",11,1821,2334,5,2342,2339,-3,0,0,-1,"2300-2359",0,"",0,217,209,193,1,1605,7,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,1,6,3,2010-01-06,"WN",19393,"WN","N654SW",3689,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1300,1306,6,6,0,0,"1300-1359",26,1332,1604,5,1555,1609,14,14,0,0,"1500-1559",0,"",0,115,123,92,1,680,3,NA,NA,NA,NA,NA,NA,NA,NA
