"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,4,11,13,6,2010-11-13,"DL",19790,"DL","N314NB",2690,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1905,2030,85,85,1,5,"1900-1959",23,2053,2353,8,2228,1,93,93,1,6,"2200-2259",0,"",0,143,151,120,1,930,4,85,0,8,0,0,NA,NA,NA
2010,4,11,22,1,2010-11-22,"DL",19790,"DL","N927DA",1134,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11986,1198602,31986,"GRR","Grand Rapids, MI","MI",26,"Michigan",43,710,707,-3,0,0,-1,"0700-0759",42,749,947,5,935,952,17,17,1,1,"0900-0959",0,"",0,85,105,58,1,408,2,0,0,17,0,0,NA,NA,NA
2010,4,11,7,7,2010-11-07,"OH",20417,"OH","N797CA",6256,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,10693,1069301,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1325,1325,0,0,0,0,"1300-1359",29,1354,1529,6,1540,1535,-5,0,0,-1,"1500-1559",0,"",0,135,130,95,1,695,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,10,3,2010-11-10,"9E",20363,"9E","80419E",4118,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,13076,1307601,33076,"LSE","La Crosse, WI","WI",55,"Wisconsin",45,2150,2147,-3,0,0,-1,"2100-2159",19,2206,2233,2,2235,2235,0,0,0,0,"2200-2259",0,"",0,45,48,27,1,120,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,7,7,2010-11-07,"DL",19790,"DL","N983DL",2063,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,10140,1014001,30140,"ABQ","Albuquerque, NM","NM",35,"New Mexico",86,1140,1134,-6,0,0,-1,"1100-1159",12,1146,1302,8,1326,1310,-16,0,0,-2,"1300-1359",0,"",0,166,156,136,1,981,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,11,4,2010-11-11,"OH",20417,"OH","N409CA",6274,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11337,1133702,31337,"DLH","Duluth, MN","MN",27,"Minnesota",63,1115,1110,-5,0,0,-1,"1100-1159",14,1124,1150,8,1212,1158,-14,0,0,-1,"1200-1259",0,"",0,57,48,26,1,144,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,10,3,2010-11-10,"OO",20304,"OO","N464SW",4715,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11898,1189801,31898,"GFK","Grand Forks, ND","ND",38,"North Dakota",66,2130,NA,NA,NA,NA,NA,"2100-2159",NA,NA,NA,NA,2245,NA,NA,NA,NA,NA,"2200-2259",1,"A",0,75,NA,NA,1,284,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,19,5,2010-11-19,"DL",19790,"DL","N348NW",2689,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,12339,1233903,32337,"IND","Indianapolis, IN","IN",18,"Indiana",42,1515,1512,-3,0,0,-1,"1500-1559",11,1523,1731,5,1749,1736,-13,0,0,-1,"1700-1759",0,"",0,94,84,68,1,503,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,11,17,3,2010-11-17,"OO",20304,"OO","N609SK",4548,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11648,1164801,31648,"FCA","Kalispell, MT","MT",30,"Montana",84,1140,1140,0,0,0,0,"1100-1159",12,1152,1334,4,1319,1338,19,19,1,1,"1300-1359",0,"",0,159,178,162,1,1025,5,0,0,19,0,0,NA,NA,NA
2010,4,11,11,4,2010-11-11,"US",20355,"US","N701UW",1897,13487,1348701,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1715,1734,19,19,1,1,"1700-1759",20,1754,2102,12,2043,2114,31,31,1,2,"2000-2059",0,"",0,148,160,128,1,930,4,19,0,12,0,0,NA,NA,NA
