"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,1,2,6,6,2010-02-06,"US",20355,"US","N819AW",596,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,13198,1319801,33198,"MCI","Kansas City, MO","MO",29,"Missouri",64,1958,1953,-5,0,0,-1,"1900-1959",11,2004,2306,4,2330,2310,-20,0,0,-2,"2300-2359",0,"",0,152,137,122,1,1044,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,5,5,2010-02-05,"CO",19704,"CO","N78438",266,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,12266,1226602,31453,"IAH","Houston, TX","TX",48,"Texas",74,1615,1607,-8,0,0,-1,"1600-1659",11,1618,1920,6,1948,1926,-22,0,0,-2,"1900-1959",0,"",0,153,139,122,1,1009,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,21,7,2010-02-21,"WN",19393,"WN","N941WN",242,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,12892,1289201,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1720,1723,3,3,0,0,"1700-1759",6,1729,1731,5,1745,1736,-9,0,0,-1,"1700-1759",0,"",0,85,73,62,1,370,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,28,7,2010-02-28,"US",20355,"US","N524UW",304,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1110,1124,14,14,0,0,"1100-1159",25,1149,1712,12,1700,1724,24,24,1,1,"1700-1759",0,"",0,230,240,203,1,1774,8,3,0,10,0,11,NA,NA,NA
2010,1,2,1,1,2010-02-01,"WN",19393,"WN","N388SW",155,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,13198,1319801,33198,"MCI","Kansas City, MO","MO",29,"Missouri",64,1300,1300,0,0,0,0,"1300-1359",16,1316,1627,4,1630,1631,1,1,0,0,"1600-1659",0,"",0,150,151,131,1,1044,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,15,1,2010-02-15,"US",20355,"US","N631AW",460,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,12339,1233903,32337,"IND","Indianapolis, IN","IN",18,"Indiana",42,955,952,-3,0,0,-1,"0900-0959",20,1012,1518,10,1523,1528,5,5,0,0,"1500-1559",0,"",0,208,216,186,1,1489,6,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,22,1,2010-02-22,"WN",19393,"WN","N440LV",227,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,12889,1288902,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1605,1605,0,0,0,0,"1600-1659",12,1617,1607,6,1615,1613,-2,0,0,-1,"1600-1659",0,"",0,70,68,50,1,256,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,16,2,2010-02-16,"WN",19393,"WN","N502SW",311,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,14771,1477101,32457,"SFO","San Francisco, CA","CA",6,"California",91,1840,1843,3,3,0,0,"1800-1859",11,1854,1934,4,1955,1938,-17,0,0,-2,"1900-1959",0,"",0,135,115,100,1,651,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,5,5,2010-02-05,"AA",19805,"AA","N560AA",1788,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,710,703,-7,0,0,-1,"0700-0759",15,718,1014,9,1025,1023,-2,0,0,-1,"1000-1059",0,"",0,135,140,116,1,868,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,12,5,2010-02-12,"WN",19393,"WN","N362SW",24,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,13891,1389101,32575,"ONT","Ontario, CA","CA",6,"California",91,1620,1825,125,125,1,8,"1600-1659",7,1832,1821,4,1630,1825,115,115,1,7,"1600-1659",0,"",0,70,60,49,1,325,2,16,0,0,0,99,NA,NA,NA
2010,1,2,18,4,2010-02-18,"CO",19704,"CO","N21723",363,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,11042,1104201,30647,"CLE","Cleveland, OH","OH",39,"Ohio",44,1225,1219,-6,0,0,-1,"1200-1259",9,1228,1752,6,1807,1758,-9,0,0,-1,"1800-1859",0,"",0,222,219,204,1,1737,7,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,5,5,2010-02-05,"YV",20378,"YV","N17358",2749,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,14689,1468901,34689,"SBA","Santa Barbara, CA","CA",6,"California",91,1745,1900,75,75,1,5,"1700-1759",13,1913,1928,4,1816,1932,76,76,1,5,"1800-1859",0,"",0,91,92,75,1,455,2,76,0,0,0,0,NA,NA,NA
2010,1,2,26,5,2010-02-26,"OO",20304,"OO","N800SK",4482,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,14869,1486902,34614,"SLC","Salt Lake City, UT","UT",49,"Utah",87,1105,1057,-8,0,0,-1,"1100-1159",10,1107,1224,4,1245,1228,-17,0,0,-2,"1200-1259",0,"",0,100,91,77,1,507,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,17,3,2010-02-17,"WN",19393,"WN","N490WN",1201,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,14679,1467902,33570,"SAN","San Diego, CA","CA",6,"California",91,1010,1009,-1,0,0,-1,"1000-1059",20,1029,1022,4,1030,1026,-4,0,0,-1,"1000-1059",0,"",0,80,77,53,1,304,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,23,2,2010-02-23,"WN",19393,"WN","N600WN",400,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,12889,1288902,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1310,1329,19,19,1,1,"1300-1359",13,1342,1327,4,1325,1331,6,6,0,0,"1300-1359",0,"",0,75,62,45,1,256,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,1,2,1,1,2010-02-01,"WN",19393,"WN","N388SW",155,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,13198,1319801,33198,"MCI","Kansas City, MO","MO",29,"Missouri",64,1300,1300,0,0,0,0,"1300-1359",16,1316,1627,4,1630,1631,1,1,0,0,"1600-1659",0,"",0,150,151,131,1,1044,5,NA,NA,NA,NA,NA,NA,NA,NA
