"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,3,8,17,2,2010-08-17,"US",20355,"US","N740UW",967,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,10994,1099401,30994,"CHS","Charleston, SC","SC",45,"South Carolina",37,2000,2046,46,46,1,3,"2000-2059",10,2056,2125,3,2057,2128,31,31,1,2,"2000-2059",0,"",0,57,42,29,1,168,1,31,0,0,0,0,NA,NA,NA
2010,3,8,14,6,2010-08-14,"US",20355,"US","N450UW",1401,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,11697,1169702,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1615,1614,-1,0,0,-1,"1600-1659",11,1625,1820,3,1814,1823,9,9,0,0,"1800-1859",0,"",0,119,129,115,1,631,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,26,4,2010-08-26,"US",20355,"US","N460UW",1171,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,12266,1226602,31453,"IAH","Houston, TX","TX",48,"Texas",74,745,740,-5,0,0,-1,"0700-0759",17,757,859,5,918,904,-14,0,0,-1,"0900-0959",0,"",0,153,144,122,1,913,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,15,7,2010-08-15,"US",20355,"US","N748UW",1821,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,13577,1357701,31135,"MYR","Myrtle Beach, SC","SC",45,"South Carolina",37,1120,1113,-7,0,0,-1,"1100-1159",7,1120,1152,12,1209,1204,-5,0,0,-1,"1200-1259",0,"",0,49,51,32,1,156,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,11,3,2010-08-11,"YV",20378,"YV","N507MJ",7274,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,13930,1393001,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1909,1933,24,24,1,1,"1900-1959",10,1943,2043,6,2002,2049,47,47,1,3,"2000-2059",0,"",0,113,136,120,1,599,3,0,0,23,0,24,NA,NA,NA
2010,3,8,6,5,2010-08-06,"US",20355,"US","N539UW",1263,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,14635,1463501,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1955,2045,50,50,1,3,"1900-1959",10,2055,2224,3,2143,2227,44,44,1,2,"2100-2159",0,"",0,108,102,89,1,600,3,0,0,0,9,35,NA,NA,NA
2010,3,8,31,2,2010-08-31,"DL",19790,"DL","N941DL",2359,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,10397,1039703,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1520,1511,-9,0,0,-1,"1500-1559",30,1541,1626,13,1640,1639,-1,0,0,-1,"1600-1659",0,"",0,80,88,45,1,227,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,8,7,2010-08-08,"XE",20374,"XE","N16147",2604,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,12266,1226602,31453,"IAH","Houston, TX","TX",48,"Texas",74,600,559,-1,0,0,-1,"0600-0659",18,617,724,5,730,729,-1,0,0,-1,"0700-0759",0,"",0,150,150,127,1,913,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,25,3,2010-08-25,"US",20355,"US","N169UW",1439,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,12892,1289201,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1810,1815,5,5,0,0,"1800-1859",23,1838,2013,8,2023,2021,-2,0,0,-1,"2000-2059",0,"",0,313,306,275,1,2125,9,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,4,3,2010-08-04,"US",20355,"US","N722US",1521,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,750,749,-1,0,0,-1,"0700-0759",11,800,851,9,931,900,-31,0,0,-2,"0900-0959",0,"",0,221,191,171,1,1338,6,NA,NA,NA,NA,NA,NA,NA,NA
