"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,4,12,20,1,2010-12-20,"DL",19790,"DL","N357NB",1193,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1910,1927,17,17,1,1,"1900-1959",21,1948,2113,6,2103,2119,16,16,1,1,"2100-2159",0,"",0,113,112,85,1,500,3,0,0,0,0,16,NA,NA,NA
2010,4,12,18,6,2010-12-18,"YV",20378,"YV","N920FJ",2626,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,13230,1323001,32070,"MDT","Harrisburg, PA","PA",42,"Pennsylvania",23,1950,2025,35,35,1,2,"1900-1959",28,2053,2149,6,2119,2155,36,36,1,2,"2100-2159",0,"",0,89,90,56,1,413,2,0,0,1,0,35,NA,NA,NA
2010,4,12,28,2,2010-12-28,"YV",20378,"YV","N909FJ",2691,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,14730,1473002,33044,"SDF","Louisville, KY","KY",21,"Kentucky",52,2220,2237,17,17,1,1,"2200-2259",29,2306,4,4,2349,8,19,19,1,1,"2300-2359",0,"",0,89,91,58,1,336,2,0,0,2,0,17,NA,NA,NA
2010,4,12,1,3,2010-12-01,"US",20355,"US","N118US",1488,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1610,1615,5,5,0,0,"1600-1659",63,1718,1913,8,1810,1921,71,71,1,4,"1800-1859",0,"",0,120,186,115,1,728,3,5,0,66,0,0,NA,NA,NA
2010,4,12,31,5,2010-12-31,"US",20355,"US","N445US",1014,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,13930,1393001,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1611,1639,28,28,1,1,"1600-1659",38,1717,1749,10,1715,1759,44,44,1,2,"1700-1759",0,"",0,124,140,92,1,599,3,0,0,44,0,0,NA,NA,NA
2010,4,12,20,1,2010-12-20,"YV",20378,"YV","N928LR",2944,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,13931,1393101,33667,"ORF","Norfolk, VA","VA",51,"Virginia",38,1150,1150,0,0,0,0,"1100-1159",14,1204,1254,6,1302,1300,-2,0,0,-1,"1300-1359",0,"",0,72,70,50,1,290,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,2,4,2010-12-02,"US",20355,"US","N750UW",1813,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,15304,1530401,33195,"TPA","Tampa, FL","FL",12,"Florida",33,745,738,-7,0,0,-1,"0700-0759",28,806,926,3,925,929,4,4,0,0,"0900-0959",0,"",0,100,111,80,1,508,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,16,4,2010-12-16,"FL",20437,"FL","N939AT",494,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,10821,1082103,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,719,714,-5,0,0,-1,"0700-0759",92,846,946,6,845,952,67,67,1,4,"0800-0859",0,"",0,86,158,60,1,361,2,0,0,67,0,0,NA,NA,NA
2010,4,12,29,3,2010-12-29,"DL",19790,"DL","N321NB",1193,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,11433,1143301,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1910,1932,22,22,1,1,"1900-1959",9,1941,2058,2,2103,2100,-3,0,0,-1,"2100-2159",0,"",0,113,88,77,1,500,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,4,12,15,3,2010-12-15,"US",20355,"US","N669AW",399,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,12889,1288902,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1320,1335,15,15,1,1,"1300-1359",8,1343,1529,5,1518,1534,16,16,1,1,"1500-1559",0,"",0,298,299,286,1,1916,8,15,0,1,0,0,NA,NA,NA
