"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,3,8,7,6,2010-08-07,"OO",20304,"OO","N568SW",6275,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,11884,1188401,31884,"GEG","Spokane, WA","WA",53,"Washington",93,1257,1308,11,11,0,0,"1200-1259",13,1321,1412,1,1400,1413,13,13,0,0,"1400-1459",0,"",0,63,65,51,1,224,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,4,3,2010-08-04,"AS",19930,"AS","N569AS",526,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,10800,1080002,32575,"BUR","Burbank, CA","CA",6,"California",91,1925,1928,3,3,0,0,"1900-1959",19,1947,2155,6,2156,2201,5,5,0,0,"2100-2159",0,"",0,151,153,128,1,937,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,14,6,2010-08-14,"AS",19930,"AS","N619AS",648,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,15376,1537601,30436,"TUS","Tucson, AZ","AZ",4,"Arizona",81,1145,1150,5,5,0,0,"1100-1159",15,1205,1438,5,1448,1443,-5,0,0,-1,"1400-1459",0,"",0,183,173,153,1,1216,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,16,1,2010-08-16,"AS",19930,"AS","N592AS",117,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,10299,1029902,30299,"ANC","Anchorage, AK","AK",2,"Alaska",1,2210,2213,3,3,0,0,"2200-2259",14,2227,49,4,40,53,13,13,0,0,"0001-0559",0,"",0,210,220,202,1,1449,6,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,12,4,2010-08-12,"AS",19930,"AS","N792AS",59,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,12523,1252301,32523,"JNU","Juneau, AK","AK",2,"Alaska",1,1235,1233,-2,0,0,-1,"1200-1259",17,1250,1413,4,1407,1417,10,10,0,0,"1400-1459",0,"",0,152,164,143,1,909,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,22,7,2010-08-22,"WN",19393,"WN","N240WN",1747,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,14869,1486902,34614,"SLC","Salt Lake City, UT","UT",49,"Utah",87,1930,1951,21,21,1,1,"1900-1959",14,2005,2235,16,2225,2251,26,26,1,1,"2200-2259",0,"",0,115,120,90,1,689,3,21,0,5,0,0,NA,NA,NA
2010,3,8,23,1,2010-08-23,"WN",19393,"WN","N909WN",1280,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,12889,1288902,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,600,655,55,55,1,3,"0600-0659",9,704,859,4,825,903,38,38,1,2,"0800-0859",0,"",0,145,128,115,1,866,4,38,0,0,0,0,NA,NA,NA
2010,3,8,1,7,2010-08-01,"AS",19930,"AS","N514AS",526,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,10800,1080002,32575,"BUR","Burbank, CA","CA",6,"California",91,1925,1924,-1,0,0,-1,"1900-1959",9,1933,2140,4,2156,2144,-12,0,0,-1,"2100-2159",0,"",0,151,140,127,1,937,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,21,6,2010-08-21,"DL",19790,"DL","N1200K",2468,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,10397,1039703,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,2340,2337,-3,0,0,-1,"2300-2359",14,2351,702,7,720,709,-11,0,0,-1,"0700-0759",0,"",0,280,272,251,1,2182,9,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,4,3,2010-08-04,"OO",20304,"OO","N579SW",6107,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,14057,1405701,34057,"PDX","Portland, OR","OR",41,"Oregon",92,1756,1752,-4,0,0,-1,"1700-1759",7,1759,1834,4,1846,1838,-8,0,0,-1,"1800-1859",0,"",0,50,46,35,1,129,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,2,1,2010-08-02,"AS",19930,"AS","N769AS",332,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,14831,1483102,32457,"SJC","San Jose, CA","CA",6,"California",91,1720,1720,0,0,0,0,"1700-1759",9,1729,1909,4,1928,1913,-15,0,0,-1,"1900-1959",0,"",0,128,113,100,1,696,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,13,5,2010-08-13,"AS",19930,"AS","N319AS",672,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1240,1246,6,6,0,0,"1200-1259",19,1305,1606,7,1616,1613,-3,0,0,-1,"1600-1659",0,"",0,156,147,121,1,1024,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,8,7,2010-08-08,"AS",19930,"AS","N760AS",464,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,12892,1289201,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1200,1158,-2,0,0,-1,"1200-1259",13,1211,1416,5,1446,1421,-25,0,0,-2,"1400-1459",0,"",0,166,143,125,1,954,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,23,1,2010-08-23,"WN",19393,"WN","N263WN",1009,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,13796,1379601,32457,"OAK","Oakland, CA","CA",6,"California",91,935,935,0,0,0,0,"0900-0959",16,951,1124,6,1135,1130,-5,0,0,-1,"1100-1159",0,"",0,120,115,93,1,671,3,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,1,7,2010-08-01,"OO",20304,"OO","N583SW",6904,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,14057,1405701,34057,"PDX","Portland, OR","OR",41,"Oregon",92,1553,1550,-3,0,0,-1,"1500-1559",6,1556,1630,2,1639,1632,-7,0,0,-1,"1600-1659",0,"",0,46,42,34,1,129,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,2,1,2010-08-02,"WN",19393,"WN","N623SW",1158,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1545,1559,14,14,0,0,"1500-1559",18,1617,1932,10,1930,1942,12,12,0,0,"1900-1959",0,"",0,165,163,135,1,1024,5,NA,NA,NA,NA,NA,NA,NA,NA
