"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,3,8,22,7,2010-08-22,"AS",19930,"AS","N513AS",15,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14747,1474702,30559,"SEA","Seattle, WA","WA",53,"Washington",93,1820,1816,-4,0,0,-1,"1800-1859",15,1831,2104,7,2130,2111,-19,0,0,-2,"2100-2159",0,"",0,370,355,333,1,2496,10,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,21,6,2010-08-21,"DL",19790,"DL","N757AT",1501,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039703,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,715,712,-3,0,0,-1,"0700-0759",20,732,954,15,1005,1009,4,4,0,0,"1000-1059",0,"",0,170,177,142,1,946,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,30,1,2010-08-30,"AA",19805,"AA","N3EJAA",1099,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11298,1129802,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1545,1549,4,4,0,0,"1500-1559",11,1600,1816,4,1900,1820,-40,0,0,-2,"1900-1959",0,"",0,255,211,196,1,1562,7,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,18,3,2010-08-18,"CO",19704,"CO","N16217",1121,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161801,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,630,623,-7,0,0,-1,"0600-0659",18,641,736,7,748,743,-5,0,0,-1,"0700-0759",0,"",0,78,80,55,1,200,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,31,2,2010-08-31,"DL",19790,"DL","N329NB",1389,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295301,31703,"LGA","New York, NY","NY",36,"New York",22,1430,1433,3,3,0,0,"1400-1459",13,1446,1530,5,1543,1535,-8,0,0,-1,"1500-1559",0,"",0,73,62,44,1,185,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,31,2,2010-08-31,"AA",19805,"AA","N5DVAA",1431,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13303,1330302,32467,"MIA","Miami, FL","FL",12,"Florida",33,1620,1620,0,0,0,0,"1600-1659",12,1632,1917,4,1945,1921,-24,0,0,-2,"1900-1959",0,"",0,205,181,165,1,1258,6,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,18,3,2010-08-18,"US",20355,"US","N112US",1788,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11057,1105702,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1910,1910,0,0,0,0,"1900-1959",33,1943,2144,17,2127,2201,34,34,1,2,"2100-2159",0,"",0,137,171,121,1,728,3,0,0,34,0,0,NA,NA,NA
2010,3,8,4,3,2010-08-04,"B6",20409,"B6","N309JB",1293,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14122,1412201,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,1610,1608,-2,0,0,-1,"1600-1659",15,1623,1745,10,1756,1755,-1,0,0,-1,"1700-1759",0,"",0,106,107,82,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,20,5,2010-08-20,"UA",19977,"UA","N451UA",541,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393001,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1536,1534,-2,0,0,-1,"1500-1559",11,1545,1653,3,1718,1656,-22,0,0,-2,"1700-1759",0,"",0,162,142,128,1,867,4,NA,NA,NA,NA,NA,NA,NA,NA
2010,3,8,11,3,2010-08-11,"US",20355,"US","N754UW",2049,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11278,1127801,30852,"DCA","Washington, DC","VA",51,"Virginia",38,2000,1947,-13,0,0,-1,"2000-2059",10,1957,2059,7,2130,2106,-24,0,0,-2,"2100-2159",0,"",0,90,79,62,1,399,2,NA,NA,NA,NA,NA,NA,NA,NA
