"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime"
2010,2,4,27,2,2010-04-27,"DL",19790,"DL","N624DL",1851,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039703,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,600,654,54,54,1,3,"0600-0659",30,724,948,16,854,1004,70,70,1,4,"0800-0859",0,"",0,174,190,144,1,946,4,54,0,16,0,0,NA,NA,NA
2010,2,4,18,7,2010-04-18,"MQ",20398,"MQ","N719MQ",4596,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11278,1127801,30852,"DCA","Washington, DC","VA",51,"Virginia",38,955,950,-5,0,0,-1,"0900-0959",19,1009,1119,3,1135,1122,-13,0,0,-1,"1100-1159",0,"",0,100,92,70,1,399,2,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,15,4,2010-04-15,"B6",20409,"B6","N640JB",455,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169702,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1107,1103,-4,0,0,-1,"1100-1159",14,1117,1359,5,1434,1404,-30,0,0,-2,"1400-1459",0,"",0,207,181,162,1,1237,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,5,1,2010-04-05,"B6",20409,"B6","N633JB",477,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13796,1379601,32457,"OAK","Oakland, CA","CA",6,"California",91,1925,1924,-1,0,0,-1,"1900-1959",19,1943,2321,5,2259,2326,27,27,1,1,"2200-2259",0,"",0,394,422,398,1,2694,11,0,0,27,0,0,NA,NA,NA
2010,2,4,18,7,2010-04-18,"B6",20409,"B6","N608JB",493,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,955,950,-5,0,0,-1,"0900-0959",23,1013,1204,10,1232,1214,-18,0,0,-2,"1200-1259",0,"",0,277,264,231,1,1754,8,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,23,5,2010-04-23,"MQ",20398,"MQ","N815MQ",4402,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15016,1501602,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,700,657,-3,0,0,-1,"0700-0759",10,707,901,4,910,905,-5,0,0,-1,"0900-0959",0,"",0,190,188,174,1,1046,5,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,16,5,2010-04-16,"DL",19790,"DL","N911DL",1379,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295301,31703,"LGA","New York, NY","NY",36,"New York",22,930,929,-1,0,0,-1,"0900-0959",25,954,1037,3,1042,1040,-2,0,0,-1,"1000-1059",0,"",0,72,71,43,1,185,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,20,2,2010-04-20,"US",20355,"US","N807EX",524,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14107,1410701,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,940,934,-6,0,0,-1,"0900-0959",16,950,1155,3,1229,1158,-31,0,0,-2,"1200-1259",0,"",0,349,324,305,1,2300,10,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,27,2,2010-04-27,"AA",19805,"AA","N399AA",145,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12892,1289201,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1710,1709,-1,0,0,-1,"1700-1759",18,1727,2007,13,2027,2020,-7,0,0,-1,"2000-2059",0,"",0,377,371,340,1,2611,11,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,4,29,4,2010-04-29,"MQ",20398,"MQ","N739MQ",4490,10721,1072101,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295301,31703,"LGA","New York, NY","NY",36,"New York",22,715,707,-8,0,0,-1,"0700-0759",22,729,810,4,835,814,-21,0,0,-2,"0800-0859",0,"",0,80,67,41,1,185,1,NA,NA,NA,NA,NA,NA,NA,NA
